ds,yhat,yhat_lower,yhat_upper
2024-09-25,177.09880050609834,162.67518635792538,189.59900673076768
2024-09-26,176.78651250903778,162.43581051251186,190.04176818644706
2024-09-27,178.5878612300225,165.6273018721355,192.60753871967248
2024-09-28,211.89306080481535,198.76287520556008,225.0699378473223
2024-09-29,212.9738736993588,200.26641468795495,226.8801269358871
2024-09-30,201.65885477405263,186.53707138051053,214.80816029389777
2024-10-01,178.7053124999617,165.10687562333342,192.55145068016998
2024-10-02,179.6990016857432,166.3867739240085,193.70264957952816
2024-10-03,179.60741245471365,166.69595059293533,194.46046220632005
2024-10-04,181.65582193589398,167.55685455303797,195.02888602129178
2024-10-05,215.22937035361852,201.584528807603,228.61761323576084
2024-10-06,216.59412235075874,203.22338104627613,229.76230090920046
2024-10-07,205.57244640013903,191.4453967865017,218.89273316034004
2024-10-08,182.91512474109615,168.15788904539139,197.2209290223316
2024-10-09,184.20120461647096,170.62711193816185,197.89169979662364
2024-10-10,184.39145146574685,169.9421183973662,197.2465057356647
2024-10-11,186.7045664450057,172.98502994402844,200.6981182601981
2024-10-12,220.51942573341256,206.55594901715259,234.36402562386073
2024-10-13,222.09629828984063,208.0512858694742,235.82442249646644
2024-10-14,211.2523708926067,198.19431438630758,225.1699036117101
2024-10-15,188.7339891416019,174.89495932486957,202.62972907160298
2024-10-16,190.11662179219033,175.80682704169288,204.34668736391652
2024-10-17,190.3584061253083,176.4691992535915,204.66296145571988
2024-10-18,192.6764342976816,178.61969184056233,205.91748640107696
2024-10-19,226.44903630204533,213.39316621847507,240.1333280686812
2024-10-20,227.93701501396598,214.5779814365899,242.44852644369286
2024-10-21,216.95916164995612,203.6938917008393,230.25187085531263
2024-10-22,194.26446050046331,180.97181490621642,207.5441610543935
2024-10-23,195.43199118186922,181.9243217944251,208.94084532683883
2024-10-24,195.42438765716696,182.12012319161101,208.49097330853388
2024-10-25,197.46401614319979,184.1468861904977,211.14224056979793
2024-10-26,230.93513028297565,217.0426304431318,244.72724685533274
2024-10-27,232.10496231297427,218.19440390763438,245.73351535709992
2024-10-28,220.7990822196805,206.69138623609663,234.4573771206702
2024-10-29,197.77343774273544,183.2436050561875,211.94642745327357
2024-10-30,198.61408767953247,185.34097138526542,212.4952869024183
2024-10-31,198.29049205916908,185.07179697230802,211.48956463110096
2024-11-01,200.03152561407552,186.7397031910117,213.25446984560813
2024-11-02,233.22747712107522,219.61083322104432,247.12576140159436
2024-11-03,234.1509973008574,221.0530934532521,247.944460040731
2024-11-04,222.63233085917426,208.25913431412283,236.17890287074394
2024-11-05,199.4312489158911,186.03898707228265,212.5246357982843
2024-11-06,200.1366965731113,186.5294598319163,212.98686627502002
2024-11-07,199.72002167524755,186.28603668241215,213.37187839848434
2024-11-08,201.41095245625436,187.07928961655765,214.50334439224858
2024-11-09,234.59958746902484,221.78346302768466,249.17672835586512
2024-11-10,235.5573605745973,221.6466555098936,248.8977421342282
2024-11-11,224.11231600975304,210.76268494475164,238.15604066576677
2024-11-12,201.02110829941043,187.89210509320674,214.90064817451022
2024-11-13,201.86874023048938,187.96749017044846,216.09880272268325
2024-11-14,201.6219020385083,187.06607540954235,215.63995443303466
2024-11-15,203.5050766668148,189.8287965931252,216.91466014009075
2024-11-16,236.90267098559113,223.5616267139117,250.8732799626355
2024-11-17,238.08013194188192,224.7244936976328,252.36354037528156
2024-11-18,226.85937860844172,213.52134664396627,239.6776349417379
2024-11-19,203.99096072513288,190.05162866658443,218.13903215161383
2024-11-20,205.0539527528715,192.70469756497877,219.00312447546813
2024-11-21,205.00944249573288,189.7817960830952,218.64109400067528
2024-11-22,207.07677525846682,193.2817081623077,220.61789356970655
2024-11-23,240.63580984408617,227.83184978046137,253.50123962518364
2024-11-24,241.9481421825307,227.76828982448583,255.42811892875503
2024-11-25,230.83262486822576,216.43959827262236,245.02981377969058
2024-11-26,208.0375910645038,194.9685570095133,221.8060050339535
2024-11-27,209.14079027357946,195.65227311490162,222.63428763206772
2024-11-28,209.10289415478204,195.92034708407172,223.21489733113017
2024-11-29,211.14373315534365,197.17199829589018,225.28094129190367
2024-11-30,244.64452072497582,230.96053406220344,258.18639190240214
2024-12-01,245.8690220287616,232.1189931381636,259.44005649801215
2024-12-02,234.63899717598466,221.34702051805408,248.61853460163735
2024-12-03,211.70632973215368,197.1211761103245,225.84308482206376
2024-12-04,212.65285082541683,199.04291589386492,226.24539725397028
2024-12-05,212.44372025950233,198.37998710931086,225.78455388812196
2024-12-06,214.3035289614761,200.84859043867084,227.8087166497666
2024-12-07,247.61838332882584,233.46243787772497,261.1338946858522
2024-12-08,248.65693230589824,235.04436915880925,262.1566173787555
2024-12-09,237.24567116072728,223.49743375751171,250.96398831274607
2024-12-10,214.14093648078367,200.90421960398615,227.06717116824535
2024-12-11,214.92860652329085,200.82701546122934,229.2417639220138
2024-12-12,214.57737150049275,201.28003975241572,228.03867586457972
2024-12-13,216.3147411796318,202.1695185316042,230.36836547981935
2024-12-14,249.5290528383038,236.61972022154157,263.9902071637743
2024-12-15,250.49044236811827,236.75649132334016,263.41482452870133
2024-12-16,239.02611386049256,224.8629702270134,252.94640653603747
2024-12-17,215.89232304331853,203.0343573474684,230.00595427995262
2024-12-18,216.67408865233008,202.99750605173813,231.07294449491354
2024-12-19,216.3384959912154,202.53172438070382,229.12228645183774
2024-12-20,218.11075884713858,204.11164646228707,232.02677176698884
2024-12-21,251.37630111636744,237.96225503649046,265.2529320654862
2024-12-22,252.40181870135663,239.48178714411614,266.4695119620101
2024-12-23,241.0106543146165,228.05499466979114,255.19914650467172
2024-12-24,217.95489747612706,204.66399422388034,232.37143882385263
2024-12-25,218.81522040775442,205.0227943035886,231.71614524213837
2024-12-26,218.55431049804955,205.07507413834875,231.87156745001778
2024-12-27,220.39306182179757,206.6362055914174,233.8126397802539
2024-12-28,253.71278339441255,240.76965702128322,267.38696775293283
2024-12-29,254.77638114990248,241.1489518981751,268.5387400706543
2024-12-30,243.40384291622362,229.83688986590911,257.80898780245525
2024-12-31,220.34443560922824,206.94814137186628,234.45566152379754
2025-01-01,221.17662266805368,207.46814384196753,234.3454592610122
2025-01-02,220.8615601813162,207.87197276407437,235.41205371337085
2025-01-03,222.61933248138837,209.22109635077805,237.11135241208007
2025-01-04,255.83118373958087,240.97661339347314,269.8165251809143
2025-01-05,256.7607019981474,243.14234829994115,270.0553226921663
2025-01-06,245.22928495730838,230.78386346774974,258.7299694940157
2025-01-07,221.9882973896548,208.77823200689036,235.5141693043208
2025-01-08,222.61892942444896,208.24106533844972,236.00491968581457
2025-01-09,222.08561591894826,207.90073143399871,235.36586191293375
2025-01-10,223.61217994248426,209.7593759064158,237.1830891292745
2025-01-11,256.5839595819166,242.41336879812314,270.052920142467
2025-01-12,257.2688775213825,242.78425748628678,271.0153299058159
2025-01-13,245.4927860492274,231.58564500189974,259.14080497651105
2025-01-14,222.01150051295122,208.0486076423988,235.8623502112846
2025-01-15,222.41053455779326,210.03674292251566,237.05696941824377
2025-01-16,221.6584002564404,208.01014931551734,235.527827032526
2025-01-17,222.9826397958175,209.93465554930657,236.18927909847605
2025-01-18,255.7718509937174,242.29794492149747,269.082980005225
2025-01-19,256.29666891290765,241.84911589423152,270.0281669357972
2025-01-20,244.38503859422852,231.4576973537875,258.6673638638159
2025-01-21,220.79419419295388,207.10322543157204,235.27151802166074
2025-01-22,221.11035873802732,207.51250404738553,235.6194681712457
2025-01-23,220.30202912163193,206.4260074506835,233.8219421582893
2025-01-24,221.5960130469874,208.16746186474074,236.17388133085933
2025-01-25,254.3794800346599,240.89790197318496,267.2354499560387
2025-01-26,254.9209879628531,241.58264248315422,268.2857156029878
2025-01-27,243.04581882099973,230.65677262355402,255.4647162513923
2025-01-28,219.50803712284358,205.39802538233826,232.7151451365877
2025-01-29,219.89028290274527,206.25025432988704,235.04834521799236
2025-01-30,219.1571612298325,204.84786914958715,232.29161938953035
2025-01-31,220.53139198226552,207.71435739031534,234.68719579594844
2025-02-01,253.39597877994032,239.90942350272485,266.8731980862462
2025-02-02,254.01535521017695,240.4347561753993,267.07014461660265
2025-02-03,242.2108386549475,229.69022352712787,256.4439309352405
2025-02-04,218.73280184412016,205.13056135137293,232.01430431828726
2025-02-05,219.1605708914543,205.37019621293908,233.3070874412537
2025-02-06,218.45590881541852,204.27633193477732,231.05039231822764
2025-02-07,219.8392456732492,205.53277888039048,233.3349916691912
2025-02-08,252.69191198159172,239.26756308799108,266.8111584676946
2025-02-09,253.27733178520504,239.23776635266992,267.25834563312856
2025-02-10,241.41650440455766,227.61946810122083,255.13345583751814
2025-02-11,217.8601842426553,205.12490325938688,231.50167513078748
2025-02-12,218.1887672116856,205.4439099231785,232.32645885663942
2025-02-13,217.36574314124786,204.2540927224434,231.99289272139868
2025-02-14,218.61387619405622,204.25226885645898,232.47073618390823
2025-02-15,251.31737137726043,238.11446500524062,264.89944770536096
2025-02-16,251.74298539726868,238.10625019775856,266.24434558777125
2025-02-17,239.71541339483795,225.41160428769578,253.71408484060234
2025-02-18,215.98936259483915,201.46312903910996,229.87274102307063
2025-02-19,216.14932637993147,202.33890667483917,228.60271848689405
2025-02-20,215.16291927330772,200.600483336912,228.6412963850272
2025-02-21,216.2569391063579,203.1142702021553,230.1560440017493
2025-02-22,248.81941752238865,235.49493069445893,262.1128344800062
2025-02-23,249.12062025653714,235.56710675971982,262.6002660534076
2025-02-24,236.9883315689492,223.3198390598889,248.8645990631989
2025-02-25,213.179837664597,199.34798852493805,225.84264538057204
2025-02-26,213.28162308321302,200.09184188304792,226.82527862268637
2025-02-27,212.2626446565225,198.55527193950482,225.15866620111987
2025-02-28,213.35034996865605,199.0127506157376,226.55193582905906
2025-03-01,245.93270285597595,233.14933832355646,260.4517927905869
2025-03-02,246.27917806363732,232.53953780768987,260.3996202230982
2025-03-03,234.21605958517722,220.3684769621933,247.84769590650032
2025-03-04,210.4984571420785,197.54869763891597,224.77626639935409
2025-03-05,210.71005389853846,197.73761180302847,223.67652724249822
2025-03-06,209.81644863067655,196.90110034949723,224.09894524234645
2025-03-07,211.0412574636177,196.49086677341168,224.09450988471232
2025-03-08,243.76823549620804,230.55827524402258,256.80116948772223
2025-03-09,244.26237787874882,229.6784386298765,259.3765066766915
2025-03-10,232.3453320579862,218.5666716855482,246.0138487130289
2025-03-11,208.7675326479647,194.86283227566983,221.8688905192791
2025-03-12,209.10806892048788,195.4705143383895,222.77692013228383
2025-03-13,208.32814501122687,194.415023884558,221.2463371820553
2025-03-14,209.64729489597957,195.07193256267234,223.86512246632674
2025-03-15,242.44560953869495,228.8934984910265,257.724841468202
2025-03-16,242.98493308202296,228.88972879716385,257.0441164346341
2025-03-17,231.08435738273215,217.5859064099252,245.7583459294539
2025-03-18,207.4924242960364,193.80956814701204,221.79342117330813
2025-03-19,207.78704404042273,194.2146299117604,221.52602408982668
2025-03-20,206.92898852393304,193.0725193128529,221.88485775800828
2025-03-21,208.13812093446293,194.3350458587017,221.26147734658085
2025-03-22,240.7956187286314,225.79807260179516,255.24011343061792
2025-03-23,241.16514710462394,227.27962432680908,254.7164242313963
2025-03-24,229.06831334590782,215.3718814878768,243.60814741484154
2025-03-25,205.25681060021492,191.6358050340018,219.4518329842812
2025-03-26,205.31226492908056,192.22388576886243,218.40156335402546
2025-03-27,204.19964247521494,190.26035920595658,216.7095693795665
2025-03-28,205.14338225843352,190.6902431671809,218.3062637634139
2025-03-29,237.5295138231314,222.77855081262967,250.58426809921824
2025-03-30,237.62671948819107,224.15661423854235,251.80549625746625
2025-03-31,225.26167397024219,212.45809255063315,238.2780093735822
2025-04-01,201.19107473534126,187.65846954416284,215.2856621024212
2025-04-02,201.0013757467351,187.13132996607106,214.96147139618105
2025-04-03,199.66208808057442,186.16397846681087,213.28915845900477
2025-04-04,200.4018134521928,186.87021774520454,213.89956330515997
2025-04-05,232.61027253985026,219.48309784665554,246.13724868520274
2025-04-06,232.5592898426552,218.527643186978,245.88012068755353
2025-04-07,220.07806949601456,205.5865654825759,233.49443500314555
2025-04-08,195.92517668717218,182.5601456902838,209.53702895296718
2025-04-09,195.68823823176248,181.7880182733362,209.79592578778104
2025-04-10,194.33722627456564,180.87332673169465,208.31328820377075
2025-04-11,195.10049123581052,181.28169834455502,209.4270670034805
2025-04-12,227.36680557013696,214.55845380407249,241.46398994987462
2025-04-13,227.40637937089016,213.73650344887128,241.4501265057144
2025-04-14,215.04618118534742,201.90126137415947,228.57476008284272
2025-04-15,191.04197730316758,177.4524624958579,204.3900879637628
2025-04-16,190.9781014262912,177.68150009225317,204.69701837028524
2025-04-17,189.820816802793,175.36086709094488,204.07414245203202
2025-04-18,190.79443489336452,177.31384287060746,205.88806279574032
2025-04-19,223.28344996998896,209.5410179293109,237.0477590363977
2025-04-20,223.55364845465618,210.4368571598073,237.68887987735295
2025-04-21,211.4275241397273,198.2366198849089,224.90754905162066
2025-04-22,187.6564103844637,173.74318125378122,202.00471816694065
2025-04-23,187.820339138438,174.58043451886368,202.15472977882158
2025-04-24,186.88148697322205,173.84951822584316,200.9923079059912
2025-04-25,188.06037048862154,173.9246578369604,201.37264657138098
2025-04-26,220.73804902558308,206.51918154192217,234.34333740914553
2025-04-27,221.17729228779308,206.80262489557572,235.28559182996287
2025-04-28,209.19858849595963,195.19135716090062,223.32902249207027
2025-04-29,185.550676502333,172.5688593382875,198.87618124303404
2025-04-30,185.8120654512323,172.38095991608643,199.02772063329866
2025-05-01,184.9439480518115,171.4651263539833,199.1811520759261
2025-05-02,186.16639709736285,172.12158387567354,199.87723803997764
2025-05-03,218.86055825068465,205.1474584052051,232.38609141702028
2025-05-04,219.28979742365766,205.70577659426448,232.73770261962488
2025-05-05,207.275133896598,192.54299696108873,219.9808825877847
2025-05-06,183.56737074289344,170.14264623866066,197.06912858462985
2025-05-07,183.74693330092683,169.59521043684276,197.0169700801197
2025-05-08,182.77727715713888,168.98803330691786,196.71444163187266
2025-05-09,183.88102961606472,170.99545169900412,197.5925831960743
2025-05-10,216.4421244774182,202.6301932938917,229.32204431846486
2025-05-11,216.7268898220843,203.30019633858035,230.67875806964093
2025-05-12,204.55942127021447,190.67708681480246,216.95022781005497
2025-05-13,180.69365351192752,167.45335976868037,194.8717365658956
2025-05-14,180.71314197659507,167.83003165490297,195.13008704599324
2025-05-15,179.5844170989641,165.35327120006232,193.71275235978598
2025-05-16,180.53307600665133,166.79961430763433,193.97853296359474
2025-05-17,212.94587214109222,199.85930256438596,226.82895720829598
2025-05-18,213.09176304752816,198.78802144438785,226.97980484952583
2025-05-19,200.79724916963943,186.7180153975418,214.68914557678073
2025-05-20,176.81841666755108,162.5615416844073,191.184087794826
2025-05-21,176.74069620143587,162.8052985679545,189.79766656232098
2025-05-22,175.53220007973565,161.8908735277085,189.57061984839876
2025-05-23,176.41980242585004,162.6606488035349,190.13015983665017
2025-05-24,208.7912226070004,194.32606394619947,222.96304779900294
2025-05-25,208.9160718150172,195.86067798901342,222.73358800658102
2025-05-26,196.62119523163045,182.3303715243983,211.08056887248583
2025-05-27,172.66272236016167,158.93683054299328,187.02109332026725
2025-05-28,172.62583700614567,158.8313044087195,186.96847017886736
2025-05-29,171.47812884853096,157.6736099111012,185.92324197860324
2025-05-30,172.44569081083614,159.3576876857527,186.2828049813854
2025-05-31,204.9152220561576,190.99186310076408,218.29062215114095
2025-06-01,205.1550961101527,191.7187689801677,219.39909645760784
2025-06-02,192.9931300204736,179.24531335305844,206.27386088927824
2025-06-03,169.18144773886797,156.09265434789955,182.88808780874868
2025-06-04,169.30348713030378,154.78890870672046,182.84891780183617
2025-06-05,168.32497414861905,154.8378058829742,182.19063419029024
2025-06-06,169.47004728580458,155.69861732136565,183.48512816035873
2025-06-07,202.12338813628946,189.38591089916534,216.56053242931384
2025-06-08,202.55131742717327,189.73266150869816,216.05723510942738
2025-06-09,190.5771884558094,176.85066664907157,204.59369463770386
2025-06-10,166.9534900557867,153.46657825963473,179.9499955890543
2025-06-11,167.26167014167936,153.32381561675095,181.50431226421944
2025-06-12,166.46554135215058,152.61620451584324,180.4513270023829
2025-06-13,167.78743257511132,154.07654037716097,181.17487550223117
2025-06-14,200.6103457395544,187.15618490406948,214.25838482119852
2025-06-15,201.19907691052182,187.50227220310128,213.9738456124875
2025-06-16,189.37563327035264,175.9107203287207,204.26039394212262
2025-06-17,165.89135771118936,152.90188747995794,178.83361464424473
2025-06-18,166.32677166239714,153.04749224323288,180.03209484039456
2025-06-19,165.64499721996995,150.91231741605716,178.6306896835216
2025-06-20,167.06792190489477,153.48227065185003,180.70094091580344
2025-06-21,199.9783649779025,186.01982135468336,212.5106333235221
2025-06-22,200.64120391528982,187.55032281527838,214.11359972806073
2025-06-23,188.87879223819118,174.81917381522905,201.70083414091908
2025-06-24,165.44308008592859,152.3035478167449,178.8842609290238
2025-06-25,165.91544790449746,152.18779790683544,179.3969586369252
2025-06-26,165.26011415959533,151.50325509552295,178.33819854727156
2025-06-27,166.7002803558352,152.998127118866,180.53723107085386
2025-06-28,199.62027237412053,186.3170456760232,214.16612934741178
2025-06-29,200.2866369499682,186.80652993185592,214.48809410010648
2025-06-30,188.52352485266047,174.87493706655874,202.14320265233636
2025-07-01,165.08477266734786,152.29930666836844,178.71982061691122
2025-07-02,165.55369421045373,150.76452310500326,178.56629068853374
2025-07-03,164.89644328489237,150.45332074808942,178.4039830219199
2025-07-04,166.33811198010469,152.84007835777248,179.1680305125191
2025-07-05,199.2648245618997,186.3403537121756,212.28105039285887
2025-07-06,199.94478689517106,186.11618250295797,213.0304612021185
2025-07-07,188.20631864310334,174.6216975911302,202.4400527725657
2025-07-08,164.8018088484318,149.84878830321185,179.64372810477315
2025-07-09,165.31555215791042,151.64173814573334,178.73851447600188
2025-07-10,164.71438355402074,151.3359633420685,177.775528744564
2025-07-11,166.22374941144514,151.8331142085762,179.22920260750936
2025-07-12,199.2297814177256,185.25276630943867,213.04480466905832
2025-07-13,200.00033415725989,186.7176873005009,214.05385443957243
2025-07-14,188.36031977682924,174.74846738638112,202.40615181703942
2025-07-15,165.06375332966584,152.07615979224863,179.1757970696232
2025-07-16,165.69352128537957,152.81072508744728,179.0430188283876
2025-07-17,165.21473609641072,150.79172094380613,178.7321846113224
2025-07-18,166.85084187398945,152.94863399187,181.29106707259774
2025-07-19,199.98573169806352,186.00693781700323,212.80783948088933
2025-07-20,200.88483658157878,186.75132465160505,214.9179740531803
2025-07-21,189.370518478189,175.86286574013454,202.49210980146452
2025-07-22,166.19417966566812,152.17463590524582,180.74359033163032
2025-07-23,166.93609952064747,152.02293336111723,180.3746730420151
2025-07-24,166.5588599256608,152.8551971994848,181.01426348397302
2025-07-25,168.28352257527808,154.98493589646046,181.93514346919545
2025-07-26,201.49181682356183,188.03552343567074,215.1697505064894
2025-07-27,202.44729616932324,188.48212196666157,216.28860980871318
2025-07-28,190.9707938476994,177.26719874425717,203.66283222805
2025-07-29,167.8125880013351,154.70466289228503,181.91242953085364
2025-07-30,168.55228570399188,154.72356393652964,182.72341912014474
2025-07-31,168.15228549696994,155.01817542976346,181.99060223007328
2025-08-01,169.83398034478722,155.85487163587,183.16373036313647
2025-08-02,202.97995855444066,190.07231647235167,216.1327113737639
2025-08-03,203.85515995366518,189.52989905797463,217.1296046728565
2025-08-04,192.2823173347803,178.5994398540309,205.9319190542507
2025-08-05,169.01409353000435,156.27945846008805,183.52857021176115
2025-08-06,169.63292365832905,155.2591803552168,183.42343175719967
2025-08-07,169.1044228477796,156.67255116132964,182.98513555666597
2025-08-08,170.65352235660723,157.0679979368261,183.6505738250577
2025-08-09,203.6665930089497,190.17197625771783,217.92540085417687
2025-08-10,204.41251494221257,191.21222669638715,218.74638853435755
2025-08-11,192.71866113632282,178.69006774846576,206.9224802546409
2025-08-12,169.34102999147171,155.194989948002,183.40583215491483
2025-08-13,169.8658936086751,155.9143762212562,183.36372236427962
2025-08-14,169.26246996680408,154.99187700069862,183.00052932437606
2025-08-15,170.75896189263645,157.17803917304556,184.53613234944225
2025-08-16,203.7445889020439,189.2263724784829,216.98413951643803
2025-08-17,204.49057346815758,190.11346324925404,218.41613953036298
2025-08-18,192.82541612576145,178.4494559999092,206.2703748428475
2025-08-19,169.5068742171719,156.09871226086273,183.07280036208346
2025-08-20,170.12165816783028,156.3660563040729,183.74968952927102
2025-08-21,169.63870974200162,155.71631719469053,184.37498044192523
2025-08-22,171.28522902148217,157.76543745993152,184.29613555476067
2025-08-23,204.44871240957804,191.94485077134502,217.74881974172683
2025-08-24,205.39796350779267,192.03107376106215,218.10969578586878
2025-08-25,193.95841108816506,179.43985372014325,207.36603263905462
2025-08-26,170.88414829021,157.9254495495344,184.03791278610285
2025-08-27,171.75770577568542,158.040738498174,186.14473044575442
2025-08-28,171.54342167703084,158.18075119022,185.92043025910192
2025-08-29,173.4635730401242,159.51818893959026,187.2155738475116
2025-08-30,206.90052864042792,192.75491052809895,219.9870970804519
2025-08-31,208.1178822735264,194.88395424997924,220.61123719168006
2025-09-01,196.93589773640178,183.88257514037164,210.23255350853606
2025-09-02,174.10367644134422,160.7234195763469,188.6450907963326
2025-09-03,175.19905710540195,161.26619345198594,188.66636313232
2025-09-04,175.18210704785025,161.52237481831222,188.56944900986562
2025-09-05,177.27136656076632,163.82574455142674,190.91047338756428
2025-09-06,210.84610316048023,197.7343219568415,224.68863542341998
2025-09-07,212.16753199031746,199.1270914818639,225.7157195632747
2025-09-08,201.05433108529888,187.42146497191428,215.25752952790245
2025-09-09,178.2548603311369,163.59510070673252,191.93878437606784
2025-09-10,179.34709190932136,165.34877423594833,192.891692472916
2025-09-11,179.29211061997884,164.20283807967397,193.34914656041636
2025-09-12,181.31034495570813,167.90881663909553,195.43555449670384
2025-09-13,214.78378571628818,200.84773450242307,228.56315542255066
2025-09-14,215.9771489978712,202.94330545807918,230.39391954129658
2025-09-15,204.71331376652734,191.2024072760784,218.81650218497893
2025-09-16,181.74544276991085,167.56760501288636,196.29652254137991
2025-09-17,182.65680034295224,168.8185753310188,196.86073654453335
2025-09-18,182.41412463582046,167.78851692892255,195.61653009138521
2025-09-19,184.2437200003234,170.15338230637977,197.7765776605571
2025-09-20,217.53352938288765,203.09609611321983,230.5800040037716
2025-09-21,218.55414721748085,205.1703020474761,231.6126374468822
2025-09-22,207.13410647667615,193.0495078197006,220.64558927733475
2025-09-23,184.03185426669194,171.2385136357619,196.74957488282425
2025-09-24,184.83542978123432,171.61441965565467,197.73167619804312
2025-09-25,184.51570934173003,171.1611384448995,197.66059985811532
2025-09-26,186.30238589291315,172.7088801487953,199.9359916220214
2025-09-27,219.5859462204886,206.4335967944787,233.30638687358785
2025-09-28,220.63860902011584,207.04242577032815,234.30601533333692
2025-09-29,209.28955961545793,196.07644238346745,222.7460791189196
2025-09-30,186.29689728611922,173.82391536147117,199.94483977697487
2025-10-01,187.24730998946973,172.87956159705968,201.13970259138281
2025-10-02,187.1093415327463,173.0772267329395,200.69672507766785
2025-10-03,189.10941823965942,175.37233533614645,203.58201915913764
2025-10-04,222.63389740041032,208.69807426727021,237.08695967976686
2025-10-05,223.9500990278561,209.5883701061506,237.50233747795784
2025-10-06,212.88165451345853,199.4392079183645,227.86960939361998
2025-10-07,190.18058539964707,176.3375245424533,203.19839193979277
2025-10-08,191.42712383519057,177.7237565336668,206.36893405648996
2025-10-09,191.58313615637428,177.43157327772988,204.74466960121904
2025-10-10,193.86831272669,179.45740945513813,207.20499582283335
2025-10-11,227.66238221004753,214.2375197548893,241.55576868561576
2025-10-12,229.22630759147336,215.0824818373397,243.66259878420772
2025-10-13,218.37779334650398,203.63827230642647,231.92697269319325
2025-10-14,195.8635129083919,182.45039195736913,209.32769982584875
2025-10-15,197.2590641637414,183.70939208017708,210.9932996292726
2025-10-16,197.52251091874888,184.61721257043868,211.1572211777813
2025-10-17,199.87067039522458,186.28849587815182,213.50627948619245
2025-10-18,233.68140236673221,220.2111223813778,247.65032843031094
2025-10-19,235.21485526356483,221.67678566102762,248.98261368758324
2025-10-20,224.28899763638384,210.66317796589357,238.40776822607566
2025-10-21,201.6518417561182,188.17152908019096,215.80508023975426
2025-10-22,202.8813704699629,189.4800958589703,216.12901420427772
2025-10-23,202.9390225822414,188.31765850036098,216.71967274783964
2025-10-24,205.0458998880813,191.5969106278891,219.34267476316546
2025-10-25,238.5849531529051,225.06025359106576,252.21111708993723
2025-10-26,239.82210497976104,225.89778458801126,253.7130787565334
2025-10-27,228.5816407491431,216.1139680927655,242.46334468771371
2025-10-28,205.61827967217923,192.05437295087253,219.17183364736783
2025-10-29,206.51693762270088,193.0068988094665,220.93258549843324
2025-10-30,206.24604456087445,193.19892353734593,219.2207514310444
2025-10-31,208.0335822873966,195.08786678205044,221.02872665706556
2025-11-01,241.26910448621499,228.32544651252175,255.88651526936437
2025-11-02,242.22470122667013,229.44501747933026,255.40856464577575
2025-11-03,230.73024313996834,217.3493628318404,245.25417958606255
2025-11-04,207.54532103006522,194.52385680433085,220.9993853112063
2025-11-05,208.25889589600553,194.6976243658487,221.716201509498
2025-11-06,207.84252499706938,194.0129116222242,221.38404935242616
2025-11-07,209.5263319501653,195.6406697854145,223.51024443769276
2025-11-08,242.7009844400316,229.4916704772289,257.54544253096606
2025-11-09,243.63864267155083,229.90157158495208,257.65167973669963
2025-11-10,232.16821403981768,219.04409934119752,246.68419225735738
2025-11-11,209.04732934908796,195.82149032023563,222.73492101977124
2025-11-12,209.8620544373581,196.65291610928452,223.15046784981467
2025-11-13,209.58020107237562,195.97404678143957,223.4195293397738
2025-11-14,211.4274027354624,198.2267149798233,223.98576720968998
2025-11-15,244.78921596666245,231.3953178687752,258.42782707455115
2025-11-16,245.93220703289597,232.9154785851226,258.3893917921362
2025-11-17,234.67935566251614,220.51982188009583,247.13732135534545
2025-11-18,211.78218717932901,198.9147565665434,224.94865841567446
2025-11-19,212.82064273832583,199.36415529134723,226.49166027261805
2025-11-20,212.75654732876467,199.64735058824778,226.35790505879285
2025-11-21,214.8098370296383,200.88957724527504,228.7933413278441
2025-11-22,248.3608022370296,234.85838043923752,261.50780653059917
2025-11-23,249.6713029557181,236.28006201328364,263.4277193094447
2025-11-24,238.56028462666788,224.84656533755245,252.15870976125774
2025-11-25,215.7760029214643,201.48771060317836,228.85404546258363
2025-11-26,216.8959650888047,202.31333075450857,230.01713795210696
2025-11-27,216.88044567607847,203.2936332433312,231.45640337477025
2025-11-28,218.94873715690474,204.99272619300982,232.1108952838514
2025-11-29,252.48139179415185,238.39164217931489,266.2901842829672
2025-11-30,253.7414111334838,240.19031730373118,267.54038100364045
2025-12-01,242.54971254136362,229.34658224614947,255.1853907998673
2025-12-02,219.65728289225706,205.83443807382858,233.64788318543165
2025-12-03,220.6450290004034,207.04145227226792,234.9364975048587
2025-12-04,220.47718547358392,206.7918756596472,234.7876990067915
2025-12-05,222.37744357284575,208.84214195176392,235.98425399126214
2025-12-06,255.73106091424722,241.72074859156288,269.83546976067777
2025-12-07,256.80591215081495,243.33653770408912,271.38028193219316
2025-12-08,245.4278139471346,230.6417769854219,258.9382487729479
2025-12-09,222.35253828906397,209.05468999485257,236.23608607392623
2025-12-10,223.16552759988977,208.71048598222487,237.18143194637352
2025-12-11,222.8351760444082,208.73313856563735,237.0903102781929
2025-12-12,224.5888440344131,211.11020741855393,238.7440852371625
2025-12-13,257.81486883862306,244.78562066782254,271.32939616425557
2025-12-14,258.7835340532897,245.33387414261261,272.57963013911484
2025-12-15,247.32233334685847,234.8226306964423,262.1619536368913
2025-12-16,224.18794405010252,209.74153540153776,236.34229596252547
2025-12-17,224.9659249825182,211.12878612090128,238.52070815300735
2025-12-18,224.62400318243604,210.72689898262118,238.03463592121474
2025-12-19,226.38811620571497,213.3112403503295,240.27193723579288
